,CNV,CNV,CNV,norm_count_D7_Rep1,norm_count_D7_Rep1,norm_count_D7_Rep1,norm_count_D7_Rep2,norm_count_D7_Rep2,norm_count_D7_Rep2,norm_count_D14_Rep1,norm_count_D14_Rep1,norm_count_D14_Rep1,norm_count_D14_Rep2,norm_count_D14_Rep2,norm_count_D14_Rep2,norm_count_PLX7_Rep1,norm_count_PLX7_Rep1,norm_count_PLX7_Rep1,norm_count_PLX7_Rep2,norm_count_PLX7_Rep2,norm_count_PLX7_Rep2,norm_count_PLX14_Rep1,norm_count_PLX14_Rep1,norm_count_PLX14_Rep1,norm_count_PLX14_Rep2,norm_count_PLX14_Rep2,norm_count_PLX14_Rep2
,median,std,len,median,std,len,median,std,len,median,std,len,median,std,len,median,std,len,median,std,len,median,std,len,median,std,len
,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAM210B,,,,0.25224828291113593,0.19464962303647848,3.0,0.5127738664972289,0.315894999755342,3.0,0.004764975789814634,0.2669254759404577,3.0,0.5795210068629132,0.5192585824211996,3.0,0.4764821614571539,0.3733428078652258,3.0,0.6242745234418143,0.28726207846315976,3.0,-0.510197984057572,0.9569518616385702,3.0,-0.3978955520008937,0.867971417599364,3.0
FAM211A,,,,0.31679143748337907,0.24344101755876874,4.0,0.18773700475299576,0.16753398886404572,4.0,0.13444606564493655,0.1915136702101335,4.0,0.19013501781246378,0.3479402079871685,4.0,0.12336426371457385,0.22159581330385558,4.0,0.13392025331846807,0.33226445436217505,4.0,-0.9875756614782305,0.5045556755345211,4.0,-0.8087465504162034,0.44289054479309603,4.0
FAM211B,,,,0.11822431868290102,0.20035891054319463,3.0,-0.058922531797872386,0.05284087497401925,3.0,0.049250966500739034,0.379837544745368,3.0,-0.6255593365572514,0.6165057880251016,3.0,-0.0001907504387291577,0.18222057573639966,3.0,-0.012950606218421909,0.15369534000787957,3.0,-1.1407393888448296,0.3721125676172943,3.0,-1.5149324217496782,0.6688230390805833,3.0
FAM212A,,,,-0.24457679141934535,0.2033803746257082,5.0,-0.18453488268898618,0.14930899546996268,5.0,-0.22348696361076129,0.10697682484281018,5.0,-0.310914327381886,0.298151491773546,5.0,-0.14832102516111026,0.08486451668868951,5.0,-0.13260429482614253,0.1299925976698123,5.0,-0.22853897362497252,0.4497229959862041,5.0,-0.16555725350114714,0.6075862057660287,5.0
FAM212B,,,,-0.2775343950642824,0.10456478050386121,3.0,-0.42166681751558033,0.13361797394096195,3.0,-0.020173785630602264,0.5558606611093548,3.0,-0.4432872500670342,0.28370298203901284,3.0,-0.3876741070507286,0.277396577103568,3.0,-0.40171925459129104,0.1271448453813142,3.0,-1.1379277310704483,0.4836050756416516,3.0,-0.9680882798007747,0.8057067930886138,3.0
FAM213A,,,,-0.09713133790963231,0.051390513963188396,3.0,-0.10535133321958783,0.1300381301391126,3.0,0.06203143644592546,0.1937851138654317,3.0,-0.15553098141136543,0.23734296243667619,3.0,-0.13260201856942344,0.2123424359471123,3.0,-0.028096869297628592,0.08013877018560894,3.0,-0.8164092054390051,0.5220051660615476,3.0,-0.7049257166726453,0.39061859931740495,3.0
FAM213B,,,,0.13145271147310286,0.08952349311491747,3.0,-0.007114883387842904,0.15429899746342424,3.0,0.09122369620642264,0.18454684146166514,3.0,0.15191958047009552,0.463589630671291,3.0,-0.016161737699789683,0.17867776714288522,3.0,-0.0033421259825236124,0.19643412248654668,3.0,-0.9321602873737496,0.15533480800491764,3.0,-0.8645520767114518,0.3069722237305034,3.0
FAM214A,,,,0.051604993673072856,0.2075468669210815,3.0,0.13123913670574727,0.2767313762841752,3.0,0.06233708819578873,0.4565850494190273,3.0,-0.028173023766741315,0.13207330044424517,3.0,-0.1354744424033659,0.2561726257501158,3.0,0.11775344828229609,0.22811782062803046,3.0,-0.9737003794944029,0.8312781102636178,3.0,-1.1096258788858862,0.6367522546921084,3.0
FAM214B,,,,-0.07256116014348393,0.5384452538449573,2.0,-0.06952766456572886,0.22468961953705197,2.0,-0.49635529196059536,0.8355795688261314,2.0,-0.4181521787541574,0.4690459250285462,2.0,-0.14125149791848834,0.5139173586822687,2.0,-0.1510504187431419,0.2819260129717707,2.0,-0.942014947952879,0.7059877587424312,2.0,-0.9626645317155242,1.0778024937181077,2.0
FAM216A,,,,-0.0014421645452901458,0.44367722761121137,3.0,-0.06694276496710944,0.8034384550206966,3.0,-0.0834657324318285,0.7207859352526437,3.0,-0.11120599682193519,0.8728095655780503,3.0,0.045881450422409265,0.8279949393851267,3.0,0.1498193795010985,0.8336486460108139,3.0,-0.5206591420935132,1.0208372425510344,3.0,-0.7053684588167837,0.6253324635490445,3.0
FAM216B,,,,-0.4658211659746456,0.495817191021075,4.0,-0.42114885823269843,0.5304911311399289,4.0,-0.5290952315902642,0.5119096074836103,4.0,-0.42145121546507425,0.9115770713755378,4.0,-0.6041715836205734,0.5116943649188084,4.0,-0.5470197010237965,0.7292070327018471,4.0,-0.8835867256115342,0.9177638948472446,4.0,-1.0283784685404016,0.911574450421402,4.0
FAM217A,,,,-0.3576303987168413,0.20740917299134237,4.0,-0.3854568311862083,0.2856464363583495,4.0,-0.1872461612801677,0.622735144231247,4.0,-0.41056016889653396,0.4654177994644268,4.0,-0.42716173030684873,0.41364894000145297,4.0,-0.36069842455339085,0.26307651398501347,4.0,-1.3703742088769792,0.4729235159538778,4.0,-1.492459739595045,0.6976438704160495,4.0
FAM217B,,,,0.134505224204864,0.18842577932072466,2.0,0.1279863785511529,0.3271139256284009,2.0,0.11242976900562947,0.10044387403847366,2.0,0.23050533360333889,0.7867620064113959,2.0,-0.09099517093579827,0.1246173214799606,2.0,-0.08425106859375073,0.06597092089226436,2.0,-1.4615961365828973,0.236880858175347,2.0,-1.3582810924305768,0.3323991801550052,2.0
FAM219A,,,,0.0487576930554722,0.5237269445397988,5.0,-0.13244959316590063,0.4351691851967511,5.0,0.10782312288512738,0.4392697888315322,5.0,-0.06249797121096326,0.4190356871817322,5.0,-0.2112781929157248,0.36520880110692056,5.0,-0.2200144919667102,0.4122289002556608,5.0,-1.3774902585370346,0.5313196769315035,5.0,-1.177646985307082,0.49330986520855613,5.0
FAM219B,,,,-0.3001364121343432,0.32736015804103785,3.0,-0.20527919302068795,0.22768483926381314,3.0,-0.05188455343306491,0.11606340777577004,3.0,-0.05917302919278836,0.4827911212757943,3.0,-0.30834206761257066,0.2514632080024866,3.0,-0.2537546922530685,0.3083827392236512,3.0,-1.167724914671258,0.6446771178701722,3.0,-1.1889804734175593,0.5585937465330588,3.0
FAM21C,,,,0.05759419469962604,0.02680240935190679,2.0,-0.08854105957376761,0.18074503834680364,2.0,-0.002508890035138517,0.39084946659787767,2.0,-0.024226570246408966,0.3337549082156383,2.0,0.062053035779013464,0.08872629353933977,2.0,0.053648502832013445,0.03295321016707963,2.0,0.35219061928186823,1.6145669490909982,2.0,0.4685964738365366,1.8724157404523105,2.0
FAM220A,,,,0.1064175592754061,0.10483885728677567,2.0,0.17367051529448974,0.04726922486024488,2.0,0.5020035270613629,0.10701531137013504,2.0,0.15239038198025576,0.02789005805618555,2.0,0.08582096845580027,0.14042201940875487,2.0,0.03568928524652998,0.17652463839031893,2.0,-1.0563571730085972,0.1716802233995707,2.0,-0.7932945097583193,0.002669728102794717,2.0
FAM221A,,,,-0.07503940924987798,0.2445846752597577,6.0,-0.1888498642706164,0.2882453452080789,6.0,-0.12241286213727168,0.5319020132706304,6.0,-0.4300458608916704,0.5765503196365056,6.0,-0.2685276529389989,0.27090007819201134,6.0,-0.30385097449560383,0.24060800082954437,6.0,-1.1082381486102895,0.3069658282420684,6.0,-1.2225150002113654,0.29829225248514946,6.0
FAM221B,,,,0.186575526784362,0.06449800087506836,4.0,0.24780226342894746,0.06401201686778854,4.0,0.060310953171365575,0.3326477415806499,4.0,-0.04543677833484029,0.3607154857470499,4.0,0.17759219066970827,0.12072480936370664,4.0,0.17124720103629498,0.12621445146496063,4.0,-1.0298375164726956,0.4273976563147691,4.0,-1.0742612006131698,0.47723234907659196,4.0
FAM222A,,,,-0.004224007308760172,0.3813554320400945,4.0,0.09724102483786215,0.318279438334545,4.0,0.032879327347775295,0.536706019137781,4.0,0.028693095792759443,0.383904150784825,4.0,0.026967863914358813,0.20694246881472708,4.0,0.06369109927549585,0.08886247190305464,4.0,-0.8344269939545845,0.23091452164173304,4.0,-0.5633610756696635,0.3613207913042131,4.0
FAM222B,,,,-0.1565579807954356,0.6716484799266218,3.0,-0.4543698400318947,0.5313954504560345,3.0,-0.03486991810724637,0.6969619035955394,3.0,-0.017450267268496546,0.7606280022339567,3.0,-0.00332443188859647,0.5516547080855935,3.0,-0.15251500628190787,0.4258603834757201,3.0,-0.8362143216610772,0.3884564490752993,3.0,-0.9078421256346063,0.34551238679344237,3.0
FAM22A,,,,-0.326627809328161,0.7061167917274153,2.0,-0.16292590292996448,0.46445931864505374,2.0,-0.2626979855599431,0.6177934384201896,2.0,-0.33774867514764995,0.5180106803372903,2.0,-0.2189185808534415,0.48321387786003356,2.0,-0.11415443364971051,0.751942296587823,2.0,-1.118872160311684,1.3765038179154776,2.0,-1.030026950543143,1.1575561808521684,2.0
FAM22D,,,,-0.35636276658377897,0.5558569630421902,2.0,-0.22689525305626518,0.5986692970118553,2.0,-0.2757673899586362,0.38318674491144883,2.0,-0.2732053600884573,0.6154614016188729,2.0,-0.32178444194089756,0.5953202219003995,2.0,-0.02885581328230391,0.7701536175965431,2.0,-0.5157515914136368,0.5924172498868787,2.0,-0.7247244498545303,0.7891827714826003,2.0
FAM22F,,,,-0.10652730422078824,0.08289311602625757,2.0,0.5672895349253031,0.4826529315159807,2.0,0.11841465351712421,0.4718749140135992,2.0,0.39560351954794587,0.5298417013170709,2.0,0.06146257812729286,0.34150366426460443,2.0,-0.026828636057614402,0.08711306569667666,2.0,-0.003949025353320548,0.2988265398131501,2.0,-0.14687863291849523,0.027060529777067296,2.0
FAM22G,,,,0.14037001707937913,0.3839841613643545,3.0,0.19642786654900102,0.4994190634365134,3.0,-0.0723696931412597,0.4620576238198602,3.0,0.16199157055482483,0.6104281443390884,3.0,0.3323656991206589,0.5899041274969595,3.0,0.18648197950583548,0.4800497971791424,3.0,-0.19671696632906238,0.9910345265736513,3.0,-0.08265301911862527,1.0900151221519172,3.0
FAM24A,,,,-0.040530815971406585,0.1168466258128413,3.0,-0.24253382127339201,0.07930075124254536,3.0,0.18552679350731327,0.09791570066207832,3.0,0.07271529852654647,0.5524832651248294,3.0,-0.19759854272614769,0.1492121598849487,3.0,-0.30738997225896664,0.22209688846509507,3.0,-1.1977395838051792,0.7074573137562533,3.0,-1.355197596919593,0.24112018439987648,3.0
FAM25A,,,,0.0650803686529634,0.3460171349123761,2.0,0.09323425517904335,0.3687255855887117,2.0,0.1794689120789382,0.1392422558003618,2.0,0.09373893501074274,0.0028584062162232493,2.0,0.0780506428273564,0.430031508403424,2.0,-0.009867758146145239,0.34335343961206705,2.0,-0.28063180011827754,0.5238270284184326,2.0,-0.35962026499130684,0.017713466977102132,2.0
FAM26E,,,,0.3484248484040927,0.21409119966301474,4.0,0.3106459095938604,0.09501550169917537,4.0,0.6011285592626432,0.2903020063265333,4.0,0.3852786453648711,0.11345388268051589,4.0,0.25475051899352696,0.26615955633121346,4.0,0.2819896635090446,0.22730268160205402,4.0,-0.7595262899732952,0.3751730529884742,4.0,-0.7051256860810825,0.40528975961285113,4.0
FAM43A,,,,-0.525843509552781,0.08241887017997462,2.0,-0.3535259706187286,0.07140858398971629,2.0,-0.24307557782505435,0.0635657985032382,2.0,-0.06180107623709362,0.2707158061039739,2.0,-0.6041888891476711,0.37120413217975595,2.0,-0.3578759748961303,0.3338184304798891,2.0,-1.205149042791048,0.3857033087808177,2.0,-0.9314796955454925,0.335946562387022,2.0
FAM43B,,,,0.13178060594373675,0.5129097308476099,3.0,0.1701416587652604,0.26955837962179363,3.0,0.5359172125699536,0.6043047810185342,3.0,0.32743345401552226,0.37361343649808804,3.0,0.29306905566033786,0.13195820570855624,3.0,0.38170653087922546,0.10144765528852799,3.0,0.14831724770689164,0.9108153207114313,3.0,-0.025198803381813507,0.3637883572098252,3.0
FAM47B,,,,0.3985294928664361,0.3047190911124581,2.0,0.35612686995178083,0.35460481046539716,2.0,0.2930890534146611,0.05593339582375228,2.0,0.39642215717981083,0.5058343669341221,2.0,0.47719261438325294,0.3622576354255843,2.0,0.35376322029634727,0.3544739505906505,2.0,-0.19911399218507067,0.8227297588466165,2.0,-0.3659941530910221,0.5974220855737455,2.0
FAM59B,,,,-0.057214352597524484,0.268305686110748,11.0,-0.022519693305961742,0.20369643993140393,11.0,-0.06822179059270758,0.40613178499868585,11.0,-0.0015248325935690876,0.3025147056222587,11.0,0.018076376522802078,0.2195450791797938,11.0,-0.0717680395093719,0.23877096861521172,11.0,-0.9827321521289376,0.5648186517492582,11.0,-1.0427581895813633,0.4616773984502611,11.0
FAM69C,,,,-0.2700653045996125,0.16466913124364638,4.0,-0.0482723375824742,0.36957571998012156,4.0,0.0762820898331438,0.1946149789948069,4.0,-0.093531926403679,0.4440534213257817,4.0,-0.21924188076688655,0.4043054224605706,4.0,-0.27623510912419047,0.5102830025130791,4.0,-1.1913785628516897,0.3915930971975715,4.0,-1.2744973832787176,0.3644761785997896,4.0
FAM71C,,,,0.09478184077111595,0.6775237387852046,4.0,0.07203354091281634,0.7200332343437041,4.0,-0.46665166078207354,0.5614199010386164,4.0,-0.04184381688517466,0.861781874221867,4.0,-0.05789274898215894,0.8013654504492327,4.0,-0.013691224172604877,0.6145371732906321,4.0,-0.8001970260463733,0.559698946882282,4.0,-0.45206744719116354,0.7135393125335739,4.0
FAM75A6,,,,-0.598435788563799,0.9594086119373723,3.0,-0.44478210299398496,0.790826163573691,3.0,-1.5171514056442692,0.9164498581940815,3.0,-0.3429481732102333,0.8808680240832629,3.0,-0.8384479732742811,0.7358977117852029,3.0,-0.8779452274893709,0.7582961868916922,3.0,-1.828474278124073,1.2135464571571415,3.0,-1.7978696097063527,1.3070515544471293,3.0
FAM75D1,,,,0.1576776363094967,0.2893359920790114,3.0,0.15309367567330862,0.1865952527227674,3.0,-0.12889448225281855,0.5692338094778369,3.0,0.26747158766216644,0.47579165081678065,3.0,0.13492608884859902,0.09706063800487358,3.0,0.24834689326653497,0.36029215873140513,3.0,-1.0142806868761913,0.7134648757849875,3.0,-1.3477043284570802,0.9904594242681347,3.0
FAM75E1,,,,-0.07959018022229303,0.49716982921403396,3.0,-0.22583051681452504,0.6096617970100723,3.0,0.005618189131161574,0.7375543515851497,3.0,-0.08620837695429122,1.0734329776319964,3.0,-0.3646579470378738,0.6591239930577076,3.0,-0.37917594348405836,0.6642229319187468,3.0,-1.2758497007098935,0.892161683229407,3.0,-1.033914206397917,0.5434545469191551,3.0
FAM83G,,,,-0.05720731492920489,0.34867924716634924,4.0,0.17625769143780554,0.3203984802980774,4.0,0.22868972751657463,0.420859787589831,4.0,0.08612680459295588,0.21676864585863526,4.0,0.08620631094496867,0.33144764384096004,4.0,-0.044952283316418776,0.3703077473552022,4.0,-1.171313838639095,0.7160738612298772,4.0,-0.9941455997911428,0.5774431401875715,4.0
FAM90A1,,,,-0.49067350238300556,0.7797114908690232,2.0,-0.41377093974949414,0.7817237364016721,2.0,-0.9454432771623278,1.3528816295993007,2.0,-0.5115932886756432,0.20683525528639887,2.0,-0.5699523928827126,0.514577512806767,2.0,-0.6912742553030838,0.6279469653738899,2.0,-1.4948916871075482,0.7129834147450586,2.0,-1.5227981172112868,0.688188062940709,2.0
FAN1,,,,-0.03221617450365021,0.23905176183739824,4.0,0.04554202022935262,0.12303309220658677,4.0,0.02034228607840076,0.3381696074871268,4.0,0.08787750698197941,0.09883490761493177,4.0,0.10164598847676515,0.38070299738294666,4.0,0.1534252817796804,0.4106896241845107,4.0,-0.813186862634323,1.8847976581721257,4.0,-0.8522002572742471,1.9128658847362296,4.0
FASTKD5,,,,-0.2927207949341075,1.026811925320193,2.0,-0.06790715533911043,0.4978721441111456,2.0,-0.35506025705331945,0.9760775819727614,2.0,-0.5549043191206825,0.8113669260685697,2.0,0.035933203234445134,0.004352633899623305,2.0,-0.09765301819826523,0.30069702072906407,2.0,-1.1280830782313718,0.13609833329012513,2.0,-1.1550901574021077,0.3459788784392123,2.0
FAXC,,,,-0.14265392390700785,0.38797270244979953,2.0,0.07830453204709692,0.3923927510153969,2.0,-0.1908448148858261,0.1717874712967922,2.0,0.12237467910217328,0.17231644321667186,2.0,-0.11180148957825736,0.3140020298932443,2.0,0.0055575953387407145,0.3507034048183748,2.0,-0.09448298129223526,0.7638554756573165,2.0,-0.15625033257077448,0.8752820722608969,2.0
FBXO46,,,,0.00963911624281194,0.4284013312571193,2.0,-0.20709670045580592,0.11730994171341,2.0,-0.11795975631601649,0.4779270252045564,2.0,-0.11268638673322154,0.26844064923424404,2.0,0.051701507180444896,0.19135873864719322,2.0,0.09783979911292195,0.24813090090362688,2.0,-1.0386274221534044,0.9021436451057159,2.0,-1.141806226657975,0.5702449182416006,2.0
FBXW5,,,,-0.048875137493573535,0.6069355299560847,3.0,0.1517145440861987,0.428560617076117,3.0,-0.04372350169674287,0.7249679123986008,3.0,0.25875964743909385,0.6646496906630479,3.0,0.15847906254157346,0.5745769993912101,3.0,0.12821323048086658,0.44112423694110775,3.0,-0.6180773670847733,0.8681036322892638,3.0,-0.7201305713646847,0.9074603450265286,3.0
FCGR1A,,,,-0.06779217844086165,0.1153675298592061,2.0,-0.2171860312198707,0.13570097056909292,2.0,0.11719043879943102,0.21764365696030868,2.0,-0.3200563921979955,0.4450882034104102,2.0,-0.21721148093235282,0.27893591569931814,2.0,-0.27514878490616157,0.1613315041216368,2.0,-1.614713906534968,0.7523534683009822,2.0,-1.3317209240913646,0.45498327750782264,2.0
FCGR1B,,,,-0.09771543743591299,0.1521551397633464,2.0,0.32582875563370983,0.07206187243340013,2.0,-0.023387515479355747,0.13325221243032948,2.0,-0.04287105301961791,0.5985277758994904,2.0,-0.18774721236921518,0.25377907510981357,2.0,-0.005756940313646819,0.1161173415192885,2.0,-0.9761308910268274,0.1459801572365159,2.0,-1.0268663291409346,0.14180320013574327,2.0
FCGR3A,,,,0.20440185091612553,0.40950913316034226,3.0,0.14339071680808158,0.40527682661893855,3.0,-0.05485446688892481,0.46158330071328063,3.0,0.1008810703340797,0.35858753333619625,3.0,0.1512350425240091,0.3069834557985208,3.0,0.18221357970165541,0.3616457503967641,3.0,-0.6932940843621525,0.6287910603390804,3.0,-0.6826692221623729,0.7993038726387854,3.0
FDCSP,,,,0.17365105482919274,0.15825506041992568,3.0,0.06379911468537802,0.2173044049928371,3.0,0.1392753091012321,0.15852760556538206,3.0,0.07090938966394743,0.1949701596058146,3.0,0.1014666987821183,0.1389958653296584,3.0,0.23726346784316454,0.23505000768158327,3.0,-0.7300628966362686,0.3635320067085938,3.0,-0.8941325953624577,0.20563563665245962,3.0
FERD3L,,,,0.2432859256672786,0.0987328704850555,2.0,0.06864125802599359,0.29827358068707355,2.0,0.1935314641865315,0.3403430265857693,2.0,0.2356496009152848,0.0716355929348857,2.0,-0.12359832447827393,0.011188141935662347,2.0,0.15551243549731827,0.1884287035918868,2.0,-0.9289630000497651,0.0008117639915296713,2.0,-1.073909056910154,0.5216457501695877,2.0
FFAR1,,,,0.06449168500584458,0.3237238788605872,2.0,0.10194540392180358,0.32989634520639427,2.0,0.13466949608536988,0.5792948062612214,2.0,0.10658656723250512,0.33443866108304593,2.0,0.1400737074885485,0.22553188770341032,2.0,0.04416319654973986,0.20545059573761623,2.0,-0.6555805630056754,1.0913106464261815,2.0,-1.0302191662606854,0.6697420876291829,2.0
FGF22,,,,-0.16177736943027146,0.42985147028268933,4.0,-0.2590806148945117,0.5407073316613544,4.0,-0.4015452529928688,0.8154674986358215,4.0,-0.056131235074434654,0.4309355953284213,4.0,-0.13295288002940608,0.3844616044051676,4.0,-0.11483865510782654,0.45065827690132904,4.0,-0.800880513064158,0.6708891688217405,4.0,-1.0767438128732105,0.6674161543992166,4.0
FGF7,,,,-0.3471719537291162,0.24591689746029619,4.0,-0.2486392733669906,0.14041539867816907,4.0,-0.3973603275958634,0.3996032026632965,4.0,-0.30950326076173157,0.24755778982408155,4.0,-0.24488411732018783,0.40491013006271603,4.0,-0.322400809891334,0.32060617740076414,4.0,-1.1249111014340283,0.4114067232239022,4.0,-1.2793931846293491,0.5603723672528215,4.0
FGL2,,,,-0.1425049461986986,0.3864478209471976,4.0,-0.04339211951791843,0.3061015546467951,4.0,0.008664955893877974,0.4917260191818249,4.0,-0.14831628555179827,0.39302918481344884,4.0,-0.13321582113074842,0.4759727026024936,4.0,-0.024928592234960065,0.46952785479001885,4.0,-0.9042946520206763,0.7185238275564529,4.0,-1.1353113106110995,0.8076464369967781,4.0
FILIP1L,,,,-0.16709675651948747,0.30255967676248696,6.0,0.04342650788582387,0.2471324728043098,6.0,-0.21855756308083257,0.3783231206409535,6.0,-0.2532172089910945,0.38445731425500457,6.0,0.07920956852156616,0.230237766149138,6.0,-0.026093654924800355,0.2695486756434696,6.0,-0.726942058126895,0.34769204211354365,6.0,-0.712529293901655,0.4547694186022449,6.0
FITM1,,,,0.04863901252373415,0.2889418002597463,4.0,0.06187856883672059,0.2006511575359565,4.0,0.023072163019527872,0.4736790295102804,4.0,-0.035052827599002336,0.266622250426049,4.0,0.029172752990876405,0.4226442235778401,4.0,-0.04649581294999208,0.3563380823851424,4.0,-1.1290304775188302,0.7762535330093672,4.0,-1.2043161172285426,0.8816702020614458,4.0
